scenario_type,input_text,target_response,final_state
rule_based,User: Show me trains to Cardiff with pram space,Here are trains to Cardiff with pram accommodation: • 08:30 - Platform 4 (2 pram spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Cardiff"", ""constraints"": [""pram""], ""time"": ""this evening"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: Train to King's Cross please,Happy to help! When would you like to travel to King's Cross?,"{""destination"": ""King's Cross"", ""constraints"": [""cat""], ""time"": ""this afternoon"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: I need to get to Victoria this afternoon. I also have a wheelchair.,Got it! Looking for trains to Victoria this afternoon with wheelchair space. Please note that wheelchair reservations are required on this route.,"{""destination"": ""Victoria"", ""constraints"": [""wheelchair""], ""time"": ""this afternoon"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: I need a cheapest train to Bristol this afternoon,Sure! Searching for cheapest trains to Bristol this afternoon. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Bristol"", ""constraints"": [""dog""], ""time"": ""this afternoon"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Sheffield?,The cheapest option to Sheffield is an Advance ticket at £34. Available on the 06:45 and 11:30 departures. Off-peak tickets from £49 are available after 09:30.,"{""destination"": ""Sheffield"", ""constraints"": [""pet""], ""time"": ""last train"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Lime Street?,The next train to Lime Street departs in 12 minutes from Platform 2. It arrives at Lime Street at 14:35.,"{""destination"": ""Lime Street"", ""constraints"": [""bicycle""], ""time"": ""tonight"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: I need to reach Victoria this afternoon. My flight lands in 2 hours.,"For an urgent journey to Victoria, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Victoria"", ""constraints"": [""bicycle""], ""time"": ""this afternoon"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Exeter with large luggage space,Here are trains to Exeter with large luggage accommodation: • 08:30 - Platform 4 (2 large luggage spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Exeter"", ""constraints"": [""large luggage""], ""time"": ""urgently"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Sheffield with cat space,Here are trains to Sheffield with cat accommodation: • 08:30 - Platform 4 (2 cat spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Sheffield"", ""constraints"": [""cat""], ""time"": ""off-peak"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Newcastle?,The next train to Newcastle departs in 12 minutes from Platform 2. It arrives at Newcastle at 14:35.,"{""destination"": ""Newcastle"", ""constraints"": [""cat""], ""time"": ""early morning"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to York?,The cheapest option to York is an Advance ticket at £70. Available on the 06:45 and 11:30 departures. Off-peak tickets from £87 are available after 09:30.,"{""destination"": ""York"", ""constraints"": [""pram""], ""time"": ""last train"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to Oxford today?,There are currently minor delays on the Oxford line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""Oxford"", ""constraints"": [""pet""], ""time"": ""before midnight"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: I need a most comfortable train to Cambridge tomorrow morning,Sure! Searching for most comfortable trains to Cambridge tomorrow morning. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Cambridge"", ""constraints"": [""pet""], ""time"": ""tomorrow morning"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: I need to get to Victoria first train. I also have a pram.,Got it! Looking for trains to Victoria first train with pram space. Please note that pram reservations are required on this route.,"{""destination"": ""Victoria"", ""constraints"": [""pram""], ""time"": ""first train"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Manchester with cat space,Here are trains to Manchester with cat accommodation: • 08:30 - Platform 4 (2 cat spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Manchester"", ""constraints"": [""cat""], ""time"": ""urgently"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Waterloo?,The next train to Waterloo departs in 12 minutes from Platform 2. It arrives at Waterloo at 14:35.,"{""destination"": ""Waterloo"", ""constraints"": [""large luggage""], ""time"": ""off-peak"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Birmingham?,The next train to Birmingham departs in 12 minutes from Platform 2. It arrives at Birmingham at 14:35.,"{""destination"": ""Birmingham"", ""constraints"": [""baby buggy""], ""time"": ""off-peak"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Bristol?,The cheapest option to Bristol is an Advance ticket at £43. Available on the 06:45 and 11:30 departures. Off-peak tickets from £63 are available after 09:30.,"{""destination"": ""Bristol"", ""constraints"": [""bike""], ""time"": ""first train"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: I need to reach Lime Street first train. My flight lands in 2 hours.,"For an urgent journey to Lime Street, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Lime Street"", ""constraints"": [""wheelchair""], ""time"": ""first train"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Train to Sheffield please,Happy to help! When would you like to travel to Sheffield?,"{""destination"": ""Sheffield"", ""constraints"": [""wheelchair""], ""time"": ""tomorrow morning"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Cardiff?,The next train to Cardiff departs in 12 minutes from Platform 2. It arrives at Cardiff at 14:35.,"{""destination"": ""Cardiff"", ""constraints"": [""cat""], ""time"": ""before midnight"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Manchester with bicycle space,Here are trains to Manchester with bicycle accommodation: • 08:30 - Platform 4 (2 bicycle spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Manchester"", ""constraints"": [""bicycle""], ""time"": ""before midnight"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: I need a most comfortable train to York tonight,Sure! Searching for most comfortable trains to York tonight. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""York"", ""constraints"": [""accessibility needs""], ""time"": ""tonight"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Train to Glasgow please,Happy to help! When would you like to travel to Glasgow?,"{""destination"": ""Glasgow"", ""constraints"": [""pushchair""], ""time"": ""first train"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: I need to get to York next available. I also have a cat.,Got it! Looking for trains to York next available with cat space. Please note that cat reservations are required on this route.,"{""destination"": ""York"", ""constraints"": [""cat""], ""time"": ""next available"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Cambridge?,The next train to Cambridge departs in 12 minutes from Platform 2. It arrives at Cambridge at 14:35.,"{""destination"": ""Cambridge"", ""constraints"": [""pushchair""], ""time"": ""urgently"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Train to Leeds please,Happy to help! When would you like to travel to Leeds?,"{""destination"": ""Leeds"", ""constraints"": [""pram""], ""time"": ""this afternoon"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Leicester?,The cheapest option to Leicester is an Advance ticket at £78. Available on the 06:45 and 11:30 departures. Off-peak tickets from £84 are available after 09:30.,"{""destination"": ""Leicester"", ""constraints"": [""wheelchair""], ""time"": ""tonight"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: I need to reach Birmingham early morning. My flight lands in 2 hours.,"For an urgent journey to Birmingham, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Birmingham"", ""constraints"": [""pushchair""], ""time"": ""early morning"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: Train to Lime Street please,Happy to help! When would you like to travel to Lime Street?,"{""destination"": ""Lime Street"", ""constraints"": [""wheelchair""], ""time"": ""first train"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to Nottingham today?,There are currently minor delays on the Nottingham line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""Nottingham"", ""constraints"": [""pet""], ""time"": ""last train"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Train to Birmingham please,Happy to help! When would you like to travel to Birmingham?,"{""destination"": ""Birmingham"", ""constraints"": [""wheelchair""], ""time"": ""before midnight"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Glasgow with pet space,Here are trains to Glasgow with pet accommodation: • 08:30 - Platform 4 (2 pet spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Glasgow"", ""constraints"": [""pet""], ""time"": ""before midnight"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: I need to reach Victoria first train. My flight lands in 2 hours.,"For an urgent journey to Victoria, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Victoria"", ""constraints"": [""large luggage""], ""time"": ""first train"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: I need a cheapest train to Heathrow first train,Sure! Searching for cheapest trains to Heathrow first train. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Heathrow"", ""constraints"": [""pram""], ""time"": ""first train"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to Birmingham today?,There are currently minor delays on the Birmingham line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""Birmingham"", ""constraints"": [""pushchair""], ""time"": ""peak hours"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: Train to Victoria please,Happy to help! When would you like to travel to Victoria?,"{""destination"": ""Victoria"", ""constraints"": [""pet""], ""time"": ""peak hours"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to York?,The cheapest option to York is an Advance ticket at £77. Available on the 06:45 and 11:30 departures. Off-peak tickets from £84 are available after 09:30.,"{""destination"": ""York"", ""constraints"": [""pram""], ""time"": ""peak hours"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Bristol?,The cheapest option to Bristol is an Advance ticket at £64. Available on the 06:45 and 11:30 departures. Off-peak tickets from £70 are available after 09:30.,"{""destination"": ""Bristol"", ""constraints"": [""baby buggy""], ""time"": ""this evening"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Paddington with cat space,Here are trains to Paddington with cat accommodation: • 08:30 - Platform 4 (2 cat spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Paddington"", ""constraints"": [""cat""], ""time"": ""urgently"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Oxford with accessibility needs space,Here are trains to Oxford with accessibility needs accommodation: • 08:30 - Platform 4 (2 accessibility needs spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Oxford"", ""constraints"": [""accessibility needs""], ""time"": ""urgently"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: I need to get to Liverpool before midnight. I also have a large luggage.,Got it! Looking for trains to Liverpool before midnight with large luggage space. Please note that large luggage reservations are required on this route.,"{""destination"": ""Liverpool"", ""constraints"": [""large luggage""], ""time"": ""before midnight"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Manchester?,The cheapest option to Manchester is an Advance ticket at £24. Available on the 06:45 and 11:30 departures. Off-peak tickets from £34 are available after 09:30.,"{""destination"": ""Manchester"", ""constraints"": [""pushchair""], ""time"": ""urgently"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Edinburgh with pushchair space,Here are trains to Edinburgh with pushchair accommodation: • 08:30 - Platform 4 (2 pushchair spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Edinburgh"", ""constraints"": [""pushchair""], ""time"": ""off-peak"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to Manchester today?,There are currently minor delays on the Manchester line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""Manchester"", ""constraints"": [""bike""], ""time"": ""last train"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Oxford?,The cheapest option to Oxford is an Advance ticket at £35. Available on the 06:45 and 11:30 departures. Off-peak tickets from £45 are available after 09:30.,"{""destination"": ""Oxford"", ""constraints"": [""pet""], ""time"": ""before midnight"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to York today?,There are currently minor delays on the York line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""York"", ""constraints"": [""pram""], ""time"": ""tomorrow morning"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: I need to reach Manchester last train. My flight lands in 2 hours.,"For an urgent journey to Manchester, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Manchester"", ""constraints"": [""bicycle""], ""time"": ""last train"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Train to Cambridge please,Happy to help! When would you like to travel to Cambridge?,"{""destination"": ""Cambridge"", ""constraints"": [""baby buggy""], ""time"": ""this evening"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Train to Nottingham please,Happy to help! When would you like to travel to Nottingham?,"{""destination"": ""Nottingham"", ""constraints"": [""wheelchair""], ""time"": ""off-peak"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: I need a fastest train to Wembley tonight,Sure! Searching for fastest trains to Wembley tonight. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Wembley"", ""constraints"": [""wheelchair""], ""time"": ""tonight"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: I need to reach Heathrow tomorrow morning. My flight lands in 2 hours.,"For an urgent journey to Heathrow, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Heathrow"", ""constraints"": [""pram""], ""time"": ""tomorrow morning"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Edinburgh?,The cheapest option to Edinburgh is an Advance ticket at £75. Available on the 06:45 and 11:30 departures. Off-peak tickets from £88 are available after 09:30.,"{""destination"": ""Edinburgh"", ""constraints"": [""bike""], ""time"": ""last train"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Liverpool?,The next train to Liverpool departs in 12 minutes from Platform 2. It arrives at Liverpool at 14:35.,"{""destination"": ""Liverpool"", ""constraints"": [""wheelchair""], ""time"": ""first train"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Glasgow?,The cheapest option to Glasgow is an Advance ticket at £74. Available on the 06:45 and 11:30 departures. Off-peak tickets from £92 are available after 09:30.,"{""destination"": ""Glasgow"", ""constraints"": [""wheelchair""], ""time"": ""urgently"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to Edinburgh today?,There are currently minor delays on the Edinburgh line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""Edinburgh"", ""constraints"": [""accessibility needs""], ""time"": ""urgently"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to King's Cross today?,There are currently minor delays on the King's Cross line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""King's Cross"", ""constraints"": [""pet""], ""time"": ""tonight"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Gatwick?,The cheapest option to Gatwick is an Advance ticket at £36. Available on the 06:45 and 11:30 departures. Off-peak tickets from £54 are available after 09:30.,"{""destination"": ""Gatwick"", ""constraints"": [""dog""], ""time"": ""before midnight"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Train to Cambridge please,Happy to help! When would you like to travel to Cambridge?,"{""destination"": ""Cambridge"", ""constraints"": [""accessibility needs""], ""time"": ""peak hours"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Heathrow with pushchair space,Here are trains to Heathrow with pushchair accommodation: • 08:30 - Platform 4 (2 pushchair spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Heathrow"", ""constraints"": [""pushchair""], ""time"": ""this afternoon"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: I need a direct only train to Gatwick urgently,Sure! Searching for direct only trains to Gatwick urgently. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Gatwick"", ""constraints"": [""bicycle""], ""time"": ""urgently"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Exeter?,The cheapest option to Exeter is an Advance ticket at £41. Available on the 06:45 and 11:30 departures. Off-peak tickets from £57 are available after 09:30.,"{""destination"": ""Exeter"", ""constraints"": [""large luggage""], ""time"": ""urgently"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: I need to reach Newcastle next available. My flight lands in 2 hours.,"For an urgent journey to Newcastle, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Newcastle"", ""constraints"": [""large luggage""], ""time"": ""next available"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Train to Sheffield please,Happy to help! When would you like to travel to Sheffield?,"{""destination"": ""Sheffield"", ""constraints"": [""pram""], ""time"": ""off-peak"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to Exeter today?,There are currently minor delays on the Exeter line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""Exeter"", ""constraints"": [""pushchair""], ""time"": ""first train"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: I need to reach Bristol early morning. My flight lands in 2 hours.,"For an urgent journey to Bristol, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Bristol"", ""constraints"": [""large luggage""], ""time"": ""early morning"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to York today?,There are currently minor delays on the York line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""York"", ""constraints"": [""dog""], ""time"": ""first train"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: I need to reach Newcastle first train. My flight lands in 2 hours.,"For an urgent journey to Newcastle, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Newcastle"", ""constraints"": [""cat""], ""time"": ""first train"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Newcastle?,The cheapest option to Newcastle is an Advance ticket at £36. Available on the 06:45 and 11:30 departures. Off-peak tickets from £46 are available after 09:30.,"{""destination"": ""Newcastle"", ""constraints"": [""pushchair""], ""time"": ""before midnight"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: I need to reach Leeds tonight. My flight lands in 2 hours.,"For an urgent journey to Leeds, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Leeds"", ""constraints"": [""pushchair""], ""time"": ""tonight"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Waterloo with pushchair space,Here are trains to Waterloo with pushchair accommodation: • 08:30 - Platform 4 (2 pushchair spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Waterloo"", ""constraints"": [""pushchair""], ""time"": ""urgently"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: I need to reach York last train. My flight lands in 2 hours.,"For an urgent journey to York, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""York"", ""constraints"": [""bicycle""], ""time"": ""last train"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: I need to get to Birmingham this afternoon. I also have a pet.,Got it! Looking for trains to Birmingham this afternoon with pet space. Please note that pet reservations are required on this route.,"{""destination"": ""Birmingham"", ""constraints"": [""pet""], ""time"": ""this afternoon"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: I need a most comfortable train to Sheffield tonight,Sure! Searching for most comfortable trains to Sheffield tonight. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Sheffield"", ""constraints"": [""bicycle""], ""time"": ""tonight"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Train to Heathrow please,Happy to help! When would you like to travel to Heathrow?,"{""destination"": ""Heathrow"", ""constraints"": [""bike""], ""time"": ""before midnight"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Nottingham with large luggage space,Here are trains to Nottingham with large luggage accommodation: • 08:30 - Platform 4 (2 large luggage spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Nottingham"", ""constraints"": [""large luggage""], ""time"": ""this afternoon"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Train to Waterloo please,Happy to help! When would you like to travel to Waterloo?,"{""destination"": ""Waterloo"", ""constraints"": [""pram""], ""time"": ""tomorrow morning"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: I need to reach Edinburgh this evening. My flight lands in 2 hours.,"For an urgent journey to Edinburgh, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Edinburgh"", ""constraints"": [""pushchair""], ""time"": ""this evening"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to Manchester today?,There are currently minor delays on the Manchester line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""Manchester"", ""constraints"": [""bike""], ""time"": ""first train"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Liverpool with pram space,Here are trains to Liverpool with pram accommodation: • 08:30 - Platform 4 (2 pram spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Liverpool"", ""constraints"": [""pram""], ""time"": ""next available"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: I need a fastest train to Heathrow this afternoon,Sure! Searching for fastest trains to Heathrow this afternoon. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Heathrow"", ""constraints"": [""pram""], ""time"": ""this afternoon"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: I need a cheapest train to King's Cross before midnight,Sure! Searching for cheapest trains to King's Cross before midnight. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""King's Cross"", ""constraints"": [""baby buggy""], ""time"": ""before midnight"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Glasgow with bike space,Here are trains to Glasgow with bike accommodation: • 08:30 - Platform 4 (2 bike spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Glasgow"", ""constraints"": [""bike""], ""time"": ""last train"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: I need to get to Leicester peak hours. I also have a pet.,Got it! Looking for trains to Leicester peak hours with pet space. Please note that pet reservations are required on this route.,"{""destination"": ""Leicester"", ""constraints"": [""pet""], ""time"": ""peak hours"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: I need to get to Cambridge tomorrow morning. I also have a bicycle.,Got it! Looking for trains to Cambridge tomorrow morning with bicycle space. Please note that bicycle reservations are required on this route.,"{""destination"": ""Cambridge"", ""constraints"": [""bicycle""], ""time"": ""tomorrow morning"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to Brighton today?,There are currently minor delays on the Brighton line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""Brighton"", ""constraints"": [""pram""], ""time"": ""off-peak"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: I need a cheapest train to Glasgow next available,Sure! Searching for cheapest trains to Glasgow next available. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Glasgow"", ""constraints"": [""bike""], ""time"": ""next available"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: I need to reach King's Cross tonight. My flight lands in 2 hours.,"For an urgent journey to King's Cross, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""King's Cross"", ""constraints"": [""wheelchair""], ""time"": ""tonight"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: I need to reach Gatwick before midnight. My flight lands in 2 hours.,"For an urgent journey to Gatwick, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Gatwick"", ""constraints"": [""bike""], ""time"": ""before midnight"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Cambridge?,The cheapest option to Cambridge is an Advance ticket at £34. Available on the 06:45 and 11:30 departures. Off-peak tickets from £54 are available after 09:30.,"{""destination"": ""Cambridge"", ""constraints"": [""wheelchair""], ""time"": ""last train"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: I need a fewest changes train to Victoria first train,Sure! Searching for fewest changes trains to Victoria first train. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Victoria"", ""constraints"": [""baby buggy""], ""time"": ""first train"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: I need to reach Edinburgh next available. My flight lands in 2 hours.,"For an urgent journey to Edinburgh, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Edinburgh"", ""constraints"": [""pram""], ""time"": ""next available"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Liverpool with cat space,Here are trains to Liverpool with cat accommodation: • 08:30 - Platform 4 (2 cat spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Liverpool"", ""constraints"": [""cat""], ""time"": ""peak hours"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Nottingham?,The next train to Nottingham departs in 12 minutes from Platform 2. It arrives at Nottingham at 14:35.,"{""destination"": ""Nottingham"", ""constraints"": [""wheelchair""], ""time"": ""first train"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
